seqnames,start,end,width,strand,Conc,Conc_KS,Conc_control,Fold,p.value,FDR,GDB374_KS,GDB380_KS,GDB425_KS,GDB447_KS,GDB587_KS,GDB598_KS,GDB339_ctrl,GDB418_ctrl,GDB809_ctrl,GDB813_ctrl
chr19,44890764,44891164,401,*,10.2049697122852,10.4551018350084,9.72305350718436,0.585439505384953,3.96401133533639e-05,0.00598510259041912,1397.98,1307.71,1149.35,1364.04,1454.56,1749.04,869.1,1141.83,773.47,596.18
chr11,65615321,65615721,401,*,10.0531676325243,10.2964135046505,9.58826685711415,0.572119743691579,3.96805747076689e-05,0.00598510259041912,1453.51,1087.9,999.4,1171.05,1329.89,1503.63,787.84,984.63,731.42,575.15
chr6,156658136,156658536,401,*,7.40574414038455,7.78971495400766,6.52372417776219,0.814089545697243,3.9691621198517e-05,0.00598510259041912,113.84,267.11,281.78,292.76,230.65,141.53,88.2,56.48,118.99,104.37
chr2,10620463,10620863,401,*,6.71590855516402,7.06085155607949,5.96650346257643,0.743843614883596,3.97510016015219e-05,0.00598834249865139,144.38,119.64,115.35,173.42,170.39,77.91,48.56,65.89,65.84,69.83
chr1,171781272,171781672,401,*,9.92280452515509,10.1841434417825,9.4125820540752,0.605708046905567,3.98646765360271e-05,0.00599593195536754,1274.42,926.52,917.84,1164.52,1236.38,1460.78,703.61,872.61,678.27,471.53
chr11,131609297,131609697,401,*,8.44767437527435,8.74971680660704,7.82766593611664,0.675897015248475,3.98802784805438e-05,0.00599593195536754,488.67,548.12,268.59,395.32,523.64,358.38,276.49,230.63,236.4,165.19
chr18,75408862,75409262,401,*,8.72901425645864,9.04435479218628,8.07052645047971,0.69747312484115,3.99152075394655e-05,0.00599593195536754,767.71,531.43,327.92,484.83,617.15,438.88,252.7,319.11,316.53,186.96
chrX,9860144,9860544,401,*,6.1705890372794,6.63768228523724,4.94126647394066,0.997855430173973,4.00072524875747e-05,0.00600405137332047,198.52,47.3,90.63,86.71,118.44,55.83,34.68,43.3,25.39,19.52
chr5,129779,130179,401,*,6.66676160334795,7.05438649105514,5.77148253971274,0.818918772470672,4.01690756661788e-05,0.00601417643028447,174.92,77.91,158.19,140.79,160,85.7,39.64,80.95,47.6,50.31
chr13,59673294,59673694,401,*,4.85223482290599,5.34136423980908,3.51071068109201,1.05909507851301,4.01778352066417e-05,0.00601417643028447,9.72,56.57,39.55,47.55,56.1,33.76,10.9,12.24,12.69,9.76
chr7,41955900,41956300,401,*,8.60149834985326,8.82306012724675,8.18839716193254,0.529137592479844,4.01932192151696e-05,0.00601417643028447,394.27,483.2,373.23,485.76,517.41,463.55,296.31,312.52,325.25,232.76
chr6,106519574,106519974,401,*,8.97708260058009,9.26369334944076,8.40005389540796,0.649878984870574,4.0226950203829e-05,0.00601417643028447,405.37,802.25,524.01,652.65,758.45,545.36,258.65,420.77,360.95,310.85
chr4,95129938,95130338,401,*,8.51141903842691,8.77263569750137,8.00150958192426,0.607861114233974,4.04644014456369e-05,0.00604395882008611,392.88,532.36,360.87,566.88,369.87,401.23,274.51,298.4,255.44,196.72
chr21,28758263,28758663,401,*,5.16764477031208,3.88927333536844,6.07961168944117,-1.20173324863457,4.06357159902432e-05,0.00606381579462337,11.11,5.56,26.37,16.78,18.7,10.39,142.7,39.54,64.26,24.03
chr22,41589840,41590240,401,*,9.24183428157312,9.47228438065187,8.80781865273268,0.546800571276567,4.07344203402375e-05,0.00607281035615759,834.34,628.81,616.28,605.1,708.58,868.68,436.04,540.32,449.8,366.41
chr5,107516471,107516871,401,*,5.27009578873519,5.76705692046418,3.88605164648155,1.07948237109397,4.084089347172e-05,0.00608294506460789,37.48,38.95,83.21,60.6,83.12,23.37,7.93,27.3,11.9,12.01
chr9,130138292,130138692,401,*,7.67000845934044,7.97323473301394,7.04662997720977,0.677618095736945,4.0924882554258e-05,0.00608631674269701,367.89,260.61,174.67,227.5,216.11,260.99,130.81,151.55,143.59,102.87
chr12,56725216,56725616,401,*,9.17224147679831,9.40746925499449,8.72680312035218,0.556606669291017,4.09405592520751e-05,0.00608631674269701,694.13,580.58,528.95,759.87,687.8,823.23,448.92,512.08,380.78,352.9
chr12,65565943,65566343,401,*,9.0621109510424,9.28637770260732,8.64269052140843,0.536161253822443,4.10879697161096e-05,0.00610249029915167,526.15,679.82,721.74,570.6,637.93,610.28,358.74,486.67,438.69,314.61
chr6,146872098,146872498,401,*,5.9070054059824,6.42648935792556,4.39175760799066,1.141560622056,4.11629859905461e-05,0.00610578650593431,45.81,102.02,55.2,153.84,74.81,84.4,13.87,10.35,49.98,9.76
chr11,60835452,60835852,401,*,3.13049600946902,1.63416424949811,4.10746062343646,-1.29571375031675,4.11874377662565e-05,0.00610578650593431,1.39,1.85,4.12,3.73,6.23,1.3,19.82,8.47,30.15,10.51
chr8,9190491,9190891,401,*,4.77861191681121,5.33322026790366,3.02639471583547,1.24806193844439,4.12268184900322e-05,0.00610589660013385,13.88,70.49,72.5,24.24,16.62,44.15,11.89,6.59,11.11,3
chr3,171791034,171791434,401,*,5.87662444392389,6.4363344814843,4.0859684639955,1.25197565991735,4.13519287393852e-05,0.00611533789631696,44.42,131.7,28.01,214.44,78.96,22.07,10.9,16,23.01,18.02
chr4,111027491,111027891,401,*,8.6506339826157,8.8885835173228,8.19863056240625,0.563919715736986,4.1367961444572e-05,0.00611533789631696,581.68,434.05,456.45,516.53,371.95,483.03,321.08,340.76,289.55,223.75
chr3,194265485,194265885,401,*,7.57317867619845,7.84724718394276,7.02983840909455,0.624881295633942,4.1518161808748e-05,0.00613180567692788,191.58,249.48,180.44,248.01,299.22,212.95,141.71,106.37,150.73,123.89
chr6,43926673,43927073,401,*,7.90161423398927,8.27714443168875,7.04963889455517,0.797459301683773,4.15946356913404e-05,0.00613736422878725,356.78,368.2,303.2,345.91,232.73,254.5,56.49,225.92,121.37,126.14
chr11,71786828,71787228,401,*,9.37992176793073,9.62440977015527,8.91197255390555,0.574512430040847,4.17896088850639e-05,0.00616038088888889,907.92,714.14,662.42,774.79,706.5,969.96,501.44,609.98,461.7,353.65
chr14,90381420,90381820,401,*,5.86453041541549,6.29907221625906,4.78376430062834,0.917952941554799,4.20111637776345e-05,0.00618328768882745,51.37,64.92,85.69,103.49,33.25,133.74,23.78,29.18,30.94,26.28
chr1,153922886,153923286,401,*,9.05582255109711,9.29519170593009,8.60037807710419,0.563898678991131,4.20232552319885e-05,0.00618328768882745,731.61,521.23,557.79,599.51,619.23,740.13,361.71,479.14,418.07,293.58
chr5,179265578,179265978,401,*,9.85308431586086,10.1330009350268,9.29417027140197,0.637937191382829,4.21764592861605e-05,0.00619293484255824,1077.29,1023.91,823.09,1235.38,1142.87,1434.81,614.42,886.73,592.59,417.47
chr9,122051304,122051704,401,*,7.1794621352099,7.56397520166635,6.29548436253966,0.81408089931961,4.22175701590033e-05,0.00619293484255824,147.16,279.16,163.96,225.63,166.24,153.22,63.42,110.14,102.34,38.29
chr11,57741184,57741584,401,*,8.89141178802172,9.13740139201278,8.41976519962701,0.576701086098873,4.22408230543584e-05,0.00619293484255824,526.15,496.19,463.04,632.14,590.14,671.31,337.93,420.77,363.33,247.78
chr3,129112337,129112737,401,*,4.69611442193789,5.21833128651945,3.16395494669681,1.1485905978791,4.22851655274154e-05,0.00619293484255824,70.8,38.95,18.13,48.48,14.55,32.46,10.9,4.71,13.49,6.76
chr12,100914020,100914420,401,*,5.01934451151858,3.91432249041785,5.86946937584828,-1.12050184392902,4.23415365587053e-05,0.00619293484255824,9.72,4.64,9.89,20.51,24.94,20.78,103.06,45.18,56.32,29.28
chr19,33176975,33177375,401,*,10.0361325201703,10.2720676955221,9.58899193405432,0.558024868466632,4.23506132441389e-05,0.00619293484255824,1123.1,1213.11,1056.25,1352.86,1277.94,1395.86,829.47,1008.16,693.34,549.62
chr1,16764133,16764533,401,*,5.04454028534683,3.75141470751027,5.96132339613385,-1.2105151236949,4.2401731533501e-05,0.00619293484255824,13.88,16.69,8.24,12.12,20.78,9.09,134.78,32.01,67.43,15.02
chr7,23246564,23246964,401,*,8.2271757615208,8.43155838532666,7.85330689642553,0.495084184857836,4.24023305974132e-05,0.00619293484255824,315.13,340.37,332.04,357.09,338.71,388.24,224.96,242.86,264.96,192.22
chr2,200039766,200040166,401,*,7.2787418256231,7.69449815494018,6.27586291850077,0.872156689223594,4.2512844324024e-05,0.00619864738428227,151.32,219.81,219.98,253.6,251.43,146.73,29.73,143.08,65.05,72.08
chr3,16124614,16125014,401,*,8.97384365698258,9.21615351174969,8.51123408031319,0.569537814059261,4.25198937185941e-05,0.00619864738428227,590.01,562.04,507.53,659.18,704.42,545.36,381.53,475.37,330.01,272.56
chr13,28693624,28694024,401,*,4.44132963280203,5.00530168998481,2.61764884662406,1.24453355279169,4.26643469712896e-05,0.00621397366191609,55.53,16.69,17.3,13.05,70.65,19.48,5.95,4.71,7.14,6.76
chr6,155117230,155117630,401,*,7.41953219909707,7.6866575224502,6.8943859463807,0.615524408974872,4.27539833815581e-05,0.00622129510664905,241.56,166.01,224.93,204.19,209.87,189.58,109.01,152.5,118.99,95.36
chrUn_GL000220v1,7400,7800,401,*,9.42061508551145,9.76737446165337,8.66537716070487,0.746903814723466,4.29303168870322e-05,0.00624120709937804,663.59,1041.53,882.41,819.55,1277.94,544.06,499.46,243.8,575.93,304.85
chr1,118905206,118905606,401,*,4.23107597236174,2.9026939257572,5.1591074971547,-1.21886105434316,4.30055912295804e-05,0.0062446823238104,4.16,5.56,13.18,5.59,12.47,3.9,77.3,17.89,22.21,25.53
chr11,114081583,114081983,401,*,4.87892037172596,5.47475996556568,2.77714997233445,1.31690303888899,4.31056734088322e-05,0.0062446823238104,5.55,58.43,28.84,113.75,18.7,41.55,4.95,3.77,12.69,6.01
chr22,16989932,16990332,401,*,3.15921406698932,1.33350237366932,4.21360910501936,-1.3310618019262,4.31352530866053e-05,0.0062446823238104,0,0,4.12,3.73,2.08,5.19,33.69,13.18,19.83,7.51
chr3,64179804,64180204,401,*,5.12663032266618,5.68068603548087,3.37850814352504,1.2275873479413,4.31500764238446e-05,0.0062446823238104,56.92,80.69,51.08,30.77,20.78,67.52,2.97,5.65,26.97,6.01
chr19,7943636,7944036,401,*,9.85373866150522,10.0788457781683,9.43234693703246,0.536262515031543,4.31672126787218e-05,0.0062446823238104,1114.77,1049.87,897.24,1089,1144.95,1193.3,698.65,879.2,690.96,494.81
chr4,144356361,144356761,401,*,7.58064539787841,7.99742067534776,6.57367327700334,0.873551968261304,4.31913191328421e-05,0.0062446823238104,184.64,325.54,218.34,378.54,263.9,162.31,62.43,105.43,166.59,46.55
chr6,53309074,53309474,401,*,6.24400056332041,6.67352452469258,5.18455474016773,0.901224240175179,4.35614591282038e-05,0.00629244082551352,74.97,67.7,151.6,110.95,54.03,153.22,22.79,36.71,34.91,51.06
chr4,147975854,147976254,401,*,7.34342383811663,7.75898476414114,6.34132823001057,0.87163711898695,4.37469058013856e-05,0.00631345756162681,191.58,316.26,120.29,380.4,180.78,110.37,71.35,104.49,80.92,67.58
chr2,68230251,68230651,401,*,5.08192389967922,5.53981190251602,3.89653370406017,0.975777321512937,4.40138507683549e-05,0.00634302826828676,33.32,44.52,90.63,47.55,22.86,40.25,11.89,16,16.66,15.02
chr8,128522682,128523082,401,*,5.54733606788217,6.15509793973417,3.32409756585936,1.32627125862855,4.40804879586152e-05,0.00634302826828676,4.16,69.56,57.67,124,22.86,149.32,20.81,3.77,8.73,6.76
chr18,11980924,11981324,401,*,9.21302687218131,9.48725357407173,8.66926835792827,0.627303330606969,4.40982445329526e-05,0.00634302826828676,787.14,516.59,671.49,724.44,617.15,989.44,352.8,543.15,400.62,331.88
chr17,4710306,4710706,401,*,8.61520014186909,8.85144652600605,8.16730978397336,0.55842708454749,4.41123602579742e-05,0.00634302826828676,497,423.85,444.91,474.57,477.93,453.17,313.16,345.47,299.07,192.22
chr12,116737945,116738345,401,*,9.23606930876136,9.50410522877455,8.70855491110495,0.615809581686796,4.42483098722663e-05,0.00635679264772227,857.94,518.45,603.93,694.61,741.83,940.09,421.17,525.26,409.34,317.61
chr7,37354821,37355221,401,*,4.60923288642916,5.23793304836032,2.14124499132936,1.32888983771897,4.44614980147217e-05,0.00638105270813781,0,37.1,73.33,53.14,49.87,12.98,1.98,5.65,4.76,5.26
chr15,82585116,82585516,401,*,6.03609925446505,6.42880788697767,5.12211139275023,0.831979396244565,4.44979376083217e-05,0.00638105270813781,77.74,117.79,107.11,88.57,37.4,88.3,31.71,46.13,26.18,35.29
chr14,91580790,91581190,401,*,4.81324049217249,5.44304485549242,2.33100820297209,1.32693735703918,4.45492417966818e-05,0.00638261793530918,2.78,36.17,9.89,93.24,43.64,75.31,6.94,8.47,3.97,0.75
chr15,25831041,25831441,401,*,9.98771815237413,10.2538409290238,9.46517296303323,0.612686029648958,4.47729031239275e-05,0.00640399372067406,1431.29,1137.05,809.9,1343.53,1203.13,1401.05,771.99,887.67,673.51,494.06
chr13,41194309,41194709,401,*,9.31852102317508,9.55146136339643,8.87856760109027,0.5514269299815,4.47794888332753e-05,0.00640399372067406,801.03,649.22,616.28,822.34,745.98,867.38,506.4,580.8,441.07,354.4
chr22,39961398,39961798,401,*,7.74004917490416,8.23873919231277,6.34641545742844,1.07190299178799,4.49589012477713e-05,0.00642383837828463,333.18,421.06,292.49,354.3,182.86,228.53,14.86,35.77,168.97,105.87
chr19,18522133,18522533,401,*,10.2053283259496,10.4606312437736,9.7104479289349,0.592840858099675,4.50365767349689e-05,0.00642912389184612,1633.98,1180.65,1128.76,1340.73,1606.25,1564.66,903.79,1103.24,759.98,584.16
chr17,40486045,40486445,401,*,9.14280934793338,9.36961919902657,8.71741160580831,0.53889910686443,4.54940677054151e-05,0.00648761401427611,767.71,643.65,577.56,670.37,718.97,590.8,450.9,491.37,441.07,300.34
chr4,108336072,108336472,401,*,6.23622722626484,6.68016473493621,5.1144647977296,0.931255348790012,4.5528412318274e-05,0.00648761401427611,108.28,98.31,65.91,164.1,105.98,72.71,17.84,65.89,28.56,26.28
chrX,63755021,63755421,401,*,8.23170929331818,8.46055141314158,7.8015094096188,0.543305293631572,4.5639428929448e-05,0.00649757448185838,340.12,327.39,315.56,363.62,376.11,390.84,238.83,272.04,211.81,169.69
chr9,77899970,77900370,401,*,7.25897065816795,7.54158243305674,6.69280080728399,0.637145052900768,4.57431614927604e-05,0.00650648094003415,183.25,201.26,167.25,173.42,205.72,186.98,66.4,105.43,130.1,111.88
chr1,233112939,233113339,401,*,9.67904231891804,9.90078339674011,9.26552347855488,0.529807064877835,4.58225807621519e-05,0.00650822308993763,851,1027.62,811.55,1049.84,899.75,1095.91,591.63,795.42,581.49,493.31
chr7,144386723,144387123,401,*,6.56261930987588,6.93521015046579,5.7209210444518,0.787699102353281,4.583777747678e-05,0.00650822308993763,98.57,106.66,179.61,144.52,120.52,84.4,30.72,56.48,53.94,69.83
chr16,2835773,2836173,401,*,9.23676697779453,9.48659347017447,8.75561196721859,0.582919870235409,4.5930415325348e-05,0.00651270661731373,805.19,674.26,584.98,692.74,600.53,946.59,368.65,554.44,437.11,368.67
chr1,162111586,162111986,401,*,4.60122074017065,2.88034107370681,5.63328945685205,-1.31290552353355,4.59517799270054e-05,0.00651270661731373,1.39,1.85,9.06,7.46,16.62,7.79,125.86,22.59,38.08,12.01
chr17,10127851,10128251,401,*,8.94769040878331,9.30283583617916,8.16511528503675,0.758739742000796,4.61019062677733e-05,0.00652544970328022,503.94,646.43,485.28,602.31,764.68,786.87,313.16,439.6,275.27,120.14
chr11,104570284,104570684,401,*,5.18264082136753,5.67678134381402,3.81408184599002,1.05998056975212,4.61242774607285e-05,0.00652544970328022,37.48,51.94,25.54,99.76,51.95,40.25,11.89,16.94,21.42,6.01
chr4,124135341,124135741,401,*,5.16304552403602,5.66833360644811,3.73210825457047,1.0916949847677,4.63189467603882e-05,0.00654712926534046,15.27,87.18,69.21,25.17,39.48,68.82,10.9,16,13.49,12.76
chr15,74196236,74196636,401,*,8.33546878656368,8.68262176938404,7.57896280686827,0.746293392818634,4.65189334383222e-05,0.00656442641032407,433.14,360.78,318.03,422.36,290.91,640.15,276.49,177.91,202.29,108.12
chr17,50203923,50204323,401,*,8.9389947401546,9.18037634343226,8.47865230075319,0.566946240243894,4.65243980785871e-05,0.00656442641032407,542.81,561.11,503.41,593.91,604.68,675.21,331.98,471.61,366.5,256.79
chr11,72584400,72584800,401,*,4.15403767091952,4.65111700114288,2.76934031040174,1.06021373957605,4.65882643956053e-05,0.00656495008294418,30.54,20.4,29.66,27.04,14.55,28.57,4.95,2.82,13.49,6.01
chr7,55702719,55703119,401,*,4.16389811465479,4.71853247155007,2.41148788662707,1.21393631723038,4.66855221557573e-05,0.00656495008294418,8.33,52.86,18.95,32.63,27.01,18.18,2.97,2.82,8.73,6.76
chr19,8832604,8833004,401,*,9.26817159648502,9.56808943985637,8.65418465552575,0.670092540711728,4.66900988083495e-05,0.00656495008294418,964.84,694.66,663.25,759.87,590.14,881.66,426.13,568.56,385.54,231.26
chr11,83156684,83157084,401,*,9.7994590562738,10.0456099399496,9.32741455764413,0.575724390934183,4.67045038075429e-05,0.00656495008294418,1100.89,930.23,895.59,1021.87,1051.44,1341.32,631.27,842.49,640.98,455.02
chr12,100827925,100828325,401,*,4.00198152709653,2.91506148471566,4.84504240720418,-1.07810367742344,4.67358243052636e-05,0.00656495008294418,5.55,2.78,9.06,13.05,8.31,6.49,43.6,21.65,30.94,18.77
chr13,94325659,94326059,401,*,4.94442066305009,5.52947594694182,2.94358534588563,1.27637051816377,4.6830264281147e-05,0.00657237389326918,40.26,24.11,14.01,85.78,51.95,61.03,0.99,4.71,5.55,19.52
chr3,100047377,100047777,401,*,6.40853634123205,6.86943083571172,5.20897479823258,0.971744899865257,4.70055191794121e-05,0.00658748723863683,120.78,169.72,52.73,219.1,66.49,72.71,33.69,48.95,27.77,37.54
chr10,78805195,78805595,401,*,9.34731111335012,9.57666102682548,8.91590778119176,0.543002749655413,4.70622740961421e-05,0.00658748723863683,855.17,710.43,563.55,794.37,806.24,851.8,458.83,602.45,472.81,397.95
chr12,94092737,94093137,401,*,6.30073249656104,6.88599090646289,4.29806657917323,1.28190469728041,4.71007587651928e-05,0.00658748723863683,18.05,235.57,36.25,60.6,64.42,294.75,23.78,24.47,21.42,9.01
chr19,49640162,49640562,401,*,10.2971315300223,10.5294592632834,9.85864204304543,0.549443484549955,4.71046939761284e-05,0.00658748723863683,1617.32,1316.98,1197.96,1507.63,1496.12,1732.16,966.22,1216.2,819.48,711.81
chr19,49495997,49496397,401,*,9.83980280527213,10.1011576297281,9.32953959862108,0.602792464739817,4.7295963358423e-05,0.00660838770787345,1259.15,907.05,806.61,1031.19,1217.68,1368.59,653.07,818.01,635.43,467.03
chr14,32443987,32444387,401,*,4.7067992465892,5.20748849468598,3.30198187973702,1.06814588005359,4.74093491685461e-05,0.00661637451739973,13.88,50.08,51.91,30.77,37.4,37.66,2.97,10.35,11.11,15.02
chr6,134017943,134018343,401,*,6.88830025148631,7.42086030140544,5.28997193343409,1.16164319246343,4.74368613676937e-05,0.00661637451739973,41.65,145.61,135.95,319.8,64.42,320.72,37.66,70.6,17.45,30.78
chr10,4431392,4431792,401,*,4.60889504011193,5.19275144214177,2.61881195110332,1.27088848513982,4.76150240941924e-05,0.00663394811922475,49.98,19.48,26.37,20.51,81.04,22.07,0,11.3,9.52,3.75
chr22,42688374,42688774,401,*,7.43155022406251,7.73756859780205,6.80018112083635,0.680334835343215,4.76468164839149e-05,0.00663394811922475,136.05,192.91,224.1,259.2,251.43,216.84,144.69,119.55,95.2,86.35
chr9,115043118,115043518,401,*,6.79203222408225,7.24991937241593,5.60664603233549,0.95934056444313,4.77723409698009e-05,0.00664556998131664,186.03,170.65,119.47,238.68,130.91,67.52,14.86,71.54,49.18,59.32
chr3,72042366,72042766,401,*,7.36594864798792,7.79044702151508,6.32747224652551,0.881726019338019,4.78550196325629e-05,0.0066497442304723,259.6,231.86,151.6,237.75,365.72,81.8,59.46,110.14,97.58,54.06
chr11,3797613,3798013,401,*,9.98385753117751,10.2379015603309,9.49214844913894,0.589745757281028,4.79103902166252e-05,0.0066497442304723,1271.65,1008.14,954.09,1193.42,1250.92,1567.26,745.23,924.38,698.9,512.08
chr7,33550340,33550740,401,*,3.62694437018334,2.36883295310352,4.53219022934148,-1.15988464734653,4.79285865701518e-05,0.0066497442304723,6.94,4.64,5.77,5.59,4.16,3.9,43.6,23.53,11.9,13.52
chr7,104897126,104897526,401,*,7.54582922334868,7.97380577292028,6.49288036607078,0.891542316157229,4.80682486556326e-05,0.00666327122680027,383.16,358,264.47,198.59,201.56,102.58,56.49,155.32,80.12,68.33
